CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,YEAR
32,LC,120560,B,13,0,,1.99754,2.27789,0.292,ROSA,891,,,2021
33,LC,120643,A,23,0,,2.94256,0.17547,0.22258,ROSA,891,,,2021
34,LC,118302,C,16,0,,1.4717,2.17279,0.19556,ROSA,891,,,2021
35,LC,118073,C,24,0,,1.68791,0.79504,0.13105,ROSA,891,,,2021
16,LC,37831,D,16,0,,0.66145,1.56218,0.00747,ROSA,891,,,2021
36,LC,86462,D,20,0,,2.38262,0.23283,0.11832,ROSA,891,,,2021
37,LC,118258,D,13,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,ROSA,891,,,2021
38,LC,120639,D,29,0,,2.45537,0.7477,0.10142,ROSA,891,,,2021
39,LC,86594,C,23,0,,2.2723,1.56986,0.20724,ROSA,891,,,2021
40,LC,96262,C,23,0,,2.71876,0.24855,0.1477,ROSA,891,,,2021
4,LC,118292,A,8,0,,1.86272,0.34935,0.27244,BRANCA,892,0,,2021
5,LC,89505,A,8,0,,1.49099,1.12765,0.17633,BRANCA,892,1,,2021
26,LC,118218,D,9,0,,2.68787,0.62089,0.26778,BRANCA,892,,,2021
25,LC,31981,D,12,0,,2.08211,0.59859,0.17197,BRANCA,892,,,2021
24,LC,120170,E,9,0,,1.9866,1.65243,0.11374,BRANCA,892,,,2021
23,LC,86515,B,24,0,,2.19688,0.92018,0.10506,BRANCA,892,,,2021
22,LC,120646,D,14,0,,1.57672,1.15232,0.16243,BRANCA,892,,,2021
31,LC,118201,D,2,0,,0.79399,-0.42733,0.23668,BRANCA,892,,,2021
30,LC,118279,B,16,0,,3.09031,2.70264,0.06863,BRANCA,892,,,2021
29,LC,118240,B,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,BRANCA,892,,,2021
28,LC,119763,B,14,0,,3.83474,0.4663,0.21265,BRANCA,892,,,2021
27,LC,86329,B,26,0,,1.80201,0.20928,0.18024,BRANCA,892,,,2021
37,LC,120375,D,19,0,,2.39615,1.63316,0.20335,BRANCA,892,,,2021
36,LC,118205,A,11,0,,1.01454,0.06185,0.06182,BRANCA,892,,,2021
34,LC,97519,E,18,0,,2.39514,-0.22063,0.05035,BRANCA,892,,,2021
33,LC,120342,E,3,0,,1.58638,1.45518,0.22273,BRANCA,892,,,2021
1,LC,118145,A,5,0,,2.57602,0.57464,0.19619,BRANCA,892,0,,2021
32,LC,118251,C,21,0,,0.27414,4.27494,0.08273,BRANCA,892,,,2021
43,LC,118250,C,17,0,,1.91893,0.83254,0.0852,BRANCA,892,,,2021
35,LC,68920,A,20,0,,0.96148,-0.66104,0.01713,BRANCA,892,,,2021
42,LC,118231,A,25,0,,1.42609,-0.65267,0.00765,BRANCA,892,,,2021
45,LC,118293,C,10,0,,0.80105,2.47968,0.05719,BRANCA,892,,,2021
41,LC,118302,C,16,0,,1.4717,2.17279,0.19556,BRANCA,892,,,2021
40,LC,120643,A,23,0,,2.94256,0.17547,0.22258,BRANCA,892,,,2021
44,LC,37831,D,16,0,,0.66145,1.56218,0.00747,BRANCA,892,,,2021
39,LC,120560,B,13,0,,1.99754,2.27789,0.292,BRANCA,892,,,2021
38,LC,18745,A,4,0,,2.3308,1.6301,0.13047,BRANCA,892,,,2021
2,LC,81488,B,5,0,,3.48892,0.84356,0.12705,BRANCA,892,0,,2021
3,LC,63712,B,6,0,,2.528,1.55393,0.29354,BRANCA,892,0,,2021
5,LC,111852,C,7,0,,3.02127,0.71646,0.18997,BRANCA,892,0,,2021
1,LC,85244,A,5,0,,3.01335,0.18654,0.26635,BRANCA,892,1,,2021
2,LC,118223,A,6,0,,2.81886,-0.37712,0.19554,BRANCA,892,1,,2021
3,LC,117572,E,5,0,,2.02578,1.05526,0.05391,BRANCA,892,1,,2021
4,LC,112042,C,7,0,,2.00076,0.26863,0.0789,BRANCA,892,1,,2021
6,LC,118073,C,24,0,,1.68791,0.79504,0.13105,BRANCA,892,,,2021
7,LC,86462,D,20,0,,2.38262,0.23283,0.11832,BRANCA,892,,,2021
8,LC,120340,B,21,0,,0.5311,0.41917,0.23722,BRANCA,892,,,2021
9,LC,39441,D,17,0,,1.19989,0.74738,0.0877,BRANCA,892,,,2021
10,LC,120623,D,30,0,,1.58074,1.24997,0.12025,BRANCA,892,,,2021
11,LC,83331,A,22,0,,2.89764,0.57674,0.16815,BRANCA,892,,,2021
12,LC,118269,D,18,0,,0.88199,2.40855,0.2075,BRANCA,892,,,2021
13,LC,15105,E,12,0,,1.54517,1.71461,0.23079,BRANCA,892,,,2021
14,LC,120627,B,28,0,,1.99613,1.20044,0.05794,BRANCA,892,,,2021
15,LC,118258,D,13,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,BRANCA,892,,,2021
16,LC,120639,D,29,0,,2.45537,0.7477,0.10142,BRANCA,892,,,2021
17,LC,86594,C,23,0,,2.2723,1.56986,0.20724,BRANCA,892,,,2021
18,LC,15069,B,1,0,,1.77244,0.23114,0.00953,BRANCA,892,,,2021
19,LC,120165,D,25,0,,2.9592,0.57101,0.16401,BRANCA,892,,,2021
20,LC,96262,C,23,0,,2.71876,0.24855,0.1477,BRANCA,892,,,2021
21,LC,120154,E,27,0,,2.51375,1.26329,0.13472,BRANCA,892,,,2021
31,LC,120340,B,21,0,,0.5311,0.41917,0.23722,AMARELA,893,,,2021
29,LC,118251,C,21,0,,0.27414,4.27494,0.08273,AMARELA,893,,,2021
27,LC,68920,A,20,0,,0.96148,-0.66104,0.01713,AMARELA,893,,,2021
35,LC,96262,C,23,0,,2.71876,0.24855,0.1477,AMARELA,893,,,2021
33,LC,120623,D,30,0,,1.58074,1.24997,0.12025,AMARELA,893,,,2021
41,LC,86515,B,24,0,,2.19688,0.92018,0.10506,AMARELA,893,,,2021
39,LC,118218,D,9,0,,2.68787,0.62089,0.26778,AMARELA,893,,,2021
37,LC,120170,E,9,0,,1.9866,1.65243,0.11374,AMARELA,893,,,2021
38,LC,31981,D,12,0,,2.08211,0.59859,0.17197,AMARELA,893,,,2021
43,LC,86462,D,20,0,,2.38262,0.23283,0.11832,AMARELA,893,,,2021
2,LC,81488,B,5,0,,3.48892,0.84356,0.12705,AMARELA,893,0,,2021
3,LC,63712,B,6,0,,2.528,1.55393,0.29354,AMARELA,893,0,,2021
4,LC,111852,C,7,0,,3.02127,0.71646,0.18997,AMARELA,893,0,,2021
5,LC,118292,A,8,0,,1.86272,0.34935,0.27244,AMARELA,893,0,,2021
1,LC,117572,E,5,0,,2.02578,1.05526,0.05391,AMARELA,893,1,,2021
2,LC,85244,A,5,0,,3.01335,0.18654,0.26635,AMARELA,893,1,,2021
3,LC,118223,A,6,0,,2.81886,-0.37712,0.19554,AMARELA,893,1,,2021
4,LC,112042,C,7,0,,2.00076,0.26863,0.0789,AMARELA,893,1,,2021
5,LC,89505,A,8,0,,1.49099,1.12765,0.17633,AMARELA,893,1,,2021
6,LC,118258,D,13,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,AMARELA,893,,,2021
7,LC,120639,D,29,0,,2.45537,0.7477,0.10142,AMARELA,893,,,2021
8,LC,86594,C,23,0,,2.2723,1.56986,0.20724,AMARELA,893,,,2021
9,LC,118231,A,25,0,,1.42609,-0.65267,0.00765,AMARELA,893,,,2021
10,LC,118250,C,17,0,,1.91893,0.83254,0.0852,AMARELA,893,,,2021
11,LC,37831,D,16,0,,0.66145,1.56218,0.00747,AMARELA,893,,,2021
12,LC,118293,C,10,0,,0.80105,2.47968,0.05719,AMARELA,893,,,2021
13,LC,118205,A,11,0,,1.01454,0.06185,0.06182,AMARELA,893,,,2021
14,LC,120375,D,19,0,,2.39615,1.63316,0.20335,AMARELA,893,,,2021
15,LC,18745,A,4,0,,2.3308,1.6301,0.13047,AMARELA,893,,,2021
16,LC,86329,B,26,0,,1.80201,0.20928,0.18024,AMARELA,893,,,2021
17,LC,119763,B,14,0,,3.83474,0.4663,0.21265,AMARELA,893,,,2021
18,LC,118240,B,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,AMARELA,893,,,2021
19,LC,118279,B,16,0,,3.09031,2.70264,0.06863,AMARELA,893,,,2021
20,LC,118269,D,18,0,,0.88199,2.40855,0.2075,AMARELA,893,,,2021
21,LC,15105,E,12,0,,1.54517,1.71461,0.23079,AMARELA,893,,,2021
22,LC,120627,B,28,0,,1.99613,1.20044,0.05794,AMARELA,893,,,2021
23,LC,120560,B,13,0,,1.99754,2.27789,0.292,AMARELA,893,,,2021
24,LC,120643,A,23,0,,2.94256,0.17547,0.22258,AMARELA,893,,,2021
25,LC,118302,C,16,0,,1.4717,2.17279,0.19556,AMARELA,893,,,2021
26,LC,97519,E,18,0,,2.39514,-0.22063,0.05035,AMARELA,893,,,2021
28,LC,118201,D,2,0,,0.79399,-0.42733,0.23668,AMARELA,893,,,2021
30,LC,120342,E,3,0,,1.58638,1.45518,0.22273,AMARELA,893,,,2021
32,LC,39441,D,17,0,,1.19989,0.74738,0.0877,AMARELA,893,,,2021
34,LC,83331,A,22,0,,2.89764,0.57674,0.16815,AMARELA,893,,,2021
36,LC,120154,E,27,0,,2.51375,1.26329,0.13472,AMARELA,893,,,2021
40,LC,120646,D,14,0,,1.57672,1.15232,0.16243,AMARELA,893,,,2021
42,LC,118073,C,24,0,,1.68791,0.79504,0.13105,AMARELA,893,,,2021
44,LC,15069,B,1,0,,1.77244,0.23114,0.00953,AMARELA,893,,,2021
45,LC,120165,D,25,0,,2.9592,0.57101,0.16401,AMARELA,893,,,2021
1,LC,118145,A,5,0,,2.57602,0.57464,0.19619,AMARELA,893,0,,2021
2,LC,81488,B,5,0,,3.48892,0.84356,0.12705,AMARELA,894,0,,2021
3,LC,63712,B,6,0,,2.528,1.55393,0.29354,AMARELA,894,0,,2021
4,LC,111852,C,7,0,,3.02127,0.71646,0.18997,AMARELA,894,0,,2021
5,LC,118292,A,8,0,,1.86272,0.34935,0.27244,AMARELA,894,0,,2021
1,LC,117572,E,5,0,,2.02578,1.05526,0.05391,AMARELA,894,1,,2021
2,LC,85244,A,5,0,,3.01335,0.18654,0.26635,AMARELA,894,1,,2021
3,LC,118223,A,6,0,,2.81886,-0.37712,0.19554,AMARELA,894,1,,2021
4,LC,112042,C,7,0,,2.00076,0.26863,0.0789,AMARELA,894,1,,2021
5,LC,89505,A,8,0,,1.49099,1.12765,0.17633,AMARELA,894,1,,2021
6,LC,118258,D,13,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,AMARELA,894,,,2021
7,LC,120639,D,29,0,,2.45537,0.7477,0.10142,AMARELA,894,,,2021
8,LC,86594,C,23,0,,2.2723,1.56986,0.20724,AMARELA,894,,,2021
9,LC,118231,A,25,0,,1.42609,-0.65267,0.00765,AMARELA,894,,,2021
10,LC,118250,C,17,0,,1.91893,0.83254,0.0852,AMARELA,894,,,2021
11,LC,37831,D,16,0,,0.66145,1.56218,0.00747,AMARELA,894,,,2021
12,LC,118293,C,10,0,,0.80105,2.47968,0.05719,AMARELA,894,,,2021
13,LC,118205,A,11,0,,1.01454,0.06185,0.06182,AMARELA,894,,,2021
14,LC,120375,D,19,0,,2.39615,1.63316,0.20335,AMARELA,894,,,2021
15,LC,18745,A,4,0,,2.3308,1.6301,0.13047,AMARELA,894,,,2021
16,LC,86329,B,26,0,,1.80201,0.20928,0.18024,AMARELA,894,,,2021
17,LC,119763,B,14,0,,3.83474,0.4663,0.21265,AMARELA,894,,,2021
18,LC,118240,B,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,AMARELA,894,,,2021
19,LC,118279,B,16,0,,3.09031,2.70264,0.06863,AMARELA,894,,,2021
20,LC,118269,D,18,0,,0.88199,2.40855,0.2075,AMARELA,894,,,2021
21,LC,15105,E,12,0,,1.54517,1.71461,0.23079,AMARELA,894,,,2021
22,LC,120627,B,28,0,,1.99613,1.20044,0.05794,AMARELA,894,,,2021
23,LC,120560,B,13,0,,1.99754,2.27789,0.292,AMARELA,894,,,2021
24,LC,120643,A,23,0,,2.94256,0.17547,0.22258,AMARELA,894,,,2021
25,LC,118302,C,16,0,,1.4717,2.17279,0.19556,AMARELA,894,,,2021
26,LC,97519,E,18,0,,2.39514,-0.22063,0.05035,AMARELA,894,,,2021
27,LC,68920,A,20,0,,0.96148,-0.66104,0.01713,AMARELA,894,,,2021
28,LC,118201,D,2,0,,0.79399,-0.42733,0.23668,AMARELA,894,,,2021
29,LC,118251,C,21,0,,0.27414,4.27494,0.08273,AMARELA,894,,,2021
30,LC,120342,E,3,0,,1.58638,1.45518,0.22273,AMARELA,894,,,2021
31,LC,120340,B,21,0,,0.5311,0.41917,0.23722,AMARELA,894,,,2021
32,LC,39441,D,17,0,,1.19989,0.74738,0.0877,AMARELA,894,,,2021
33,LC,120623,D,30,0,,1.58074,1.24997,0.12025,AMARELA,894,,,2021
34,LC,83331,A,22,0,,2.89764,0.57674,0.16815,AMARELA,894,,,2021
35,LC,96262,C,23,0,,2.71876,0.24855,0.1477,AMARELA,894,,,2021
36,LC,120154,E,27,0,,2.51375,1.26329,0.13472,AMARELA,894,,,2021
37,LC,120170,E,9,0,,1.9866,1.65243,0.11374,AMARELA,894,,,2021
38,LC,31981,D,12,0,,2.08211,0.59859,0.17197,AMARELA,894,,,2021
39,LC,118218,D,9,0,,2.68787,0.62089,0.26778,AMARELA,894,,,2021
40,LC,120646,D,14,0,,1.57672,1.15232,0.16243,AMARELA,894,,,2021
41,LC,86515,B,24,0,,2.19688,0.92018,0.10506,AMARELA,894,,,2021
42,LC,118073,C,24,0,,1.68791,0.79504,0.13105,AMARELA,894,,,2021
43,LC,86462,D,20,0,,2.38262,0.23283,0.11832,AMARELA,894,,,2021
44,LC,15069,B,1,0,,1.77244,0.23114,0.00953,AMARELA,894,,,2021
45,LC,120165,D,25,0,,2.9592,0.57101,0.16401,AMARELA,894,,,2021
1,LC,118145,A,5,0,,2.57602,0.57464,0.19619,AMARELA,894,0,,2021
2,LC,81488,B,5,0,,3.48892,0.84356,0.12705,LARANJA,895,0,1,2021
3,LC,63712,B,6,0,,2.528,1.55393,0.29354,LARANJA,895,0,1,2021
4,LC,111852,C,7,0,,3.02127,0.71646,0.18997,LARANJA,895,0,1,2021
5,LC,118292,A,8,0,,1.86272,0.34935,0.27244,LARANJA,895,0,1,2021
1,LC,117572,E,5,0,,2.02578,1.05526,0.05391,LARANJA,895,1,1,2021
2,LC,85244,A,5,0,,3.01335,0.18654,0.26635,LARANJA,895,1,1,2021
3,LC,118223,A,6,0,,2.81886,-0.37712,0.19554,LARANJA,895,1,1,2021
4,LC,112042,C,7,0,,2.00076,0.26863,0.0789,LARANJA,895,1,1,2021
5,LC,89505,A,8,0,,1.49099,1.12765,0.17633,LARANJA,895,1,1,2021
6,LC,60547,E,17,0,,2.313,-0.344,0.186,LARANJA,895,,1,2021
7,LC,120639,D,29,0,,2.45537,0.7477,0.10142,LARANJA,895,,1,2021
8,LC,86594,C,23,0,,2.2723,1.56986,0.20724,LARANJA,895,,1,2021
9,LC,118231,A,25,0,,1.42609,-0.65267,0.00765,LARANJA,895,,1,2021
10,LC,118250,C,17,0,,1.91893,0.83254,0.0852,LARANJA,895,,1,2021
11,LC,37831,D,16,0,,0.66145,1.56218,0.00747,LARANJA,895,,1,2021
12,LC,118293,C,10,0,,0.80105,2.47968,0.05719,LARANJA,895,,1,2021
13,LC,118205,A,11,0,,1.01454,0.06185,0.06182,LARANJA,895,,1,2021
14,LC,120375,D,19,0,,2.39615,1.63316,0.20335,LARANJA,895,,1,2021
15,LC,18745,A,4,0,,2.3308,1.6301,0.13047,LARANJA,895,,1,2021
16,LC,118307,E,12,0,,1.77642,1.2354,0.10529,LARANJA,895,,1,2021
17,LC,119763,B,14,0,,3.83474,0.4663,0.21265,LARANJA,895,,1,2021
18,LC,118240,B,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,LARANJA,895,,1,2021
19,LC,118279,B,16,0,,3.09031,2.70264,0.06863,LARANJA,895,,1,2021
20,LC,118269,D,18,0,,0.88199,2.40855,0.2075,LARANJA,895,,1,2021
21,LC,15105,E,12,0,,1.54517,1.71461,0.23079,LARANJA,895,,1,2021
22,LC,120627,B,28,0,,1.99613,1.20044,0.05794,LARANJA,895,,1,2021
23,LC,120560,B,13,0,,1.99754,2.27789,0.292,LARANJA,895,,1,2021
24,LC,120643,A,23,0,,2.94256,0.17547,0.22258,LARANJA,895,,1,2021
25,LC,118302,C,16,0,,1.4717,2.17279,0.19556,LARANJA,895,,1,2021
26,LC,97519,E,18,0,,2.39514,-0.22063,0.05035,LARANJA,895,,1,2021
27,LC,68920,A,20,0,,0.96148,-0.66104,0.01713,LARANJA,895,,1,2021
28,LC,118201,D,2,0,,0.79399,-0.42733,0.23668,LARANJA,895,,1,2021
29,LC,118251,C,21,0,,0.27414,4.27494,0.08273,LARANJA,895,,1,2021
30,LC,120342,E,3,0,,1.58638,1.45518,0.22273,LARANJA,895,,1,2021
31,LC,120340,B,21,0,,0.5311,0.41917,0.23722,LARANJA,895,,1,2021
32,LC,39441,D,17,0,,1.19989,0.74738,0.0877,LARANJA,895,,1,2021
33,LC,120623,D,30,0,,1.58074,1.24997,0.12025,LARANJA,895,,1,2021
34,LC,83331,A,22,0,,2.89764,0.57674,0.16815,LARANJA,895,,1,2021
35,LC,96262,C,23,0,,2.71876,0.24855,0.1477,LARANJA,895,,1,2021
36,LC,120154,E,27,0,,2.51375,1.26329,0.13472,LARANJA,895,,1,2021
37,LC,120170,E,9,0,,1.9866,1.65243,0.11374,LARANJA,895,,1,2021
38,LC,31981,D,12,0,,2.08211,0.59859,0.17197,LARANJA,895,,1,2021
39,LC,118218,D,9,0,,2.68787,0.62089,0.26778,LARANJA,895,,1,2021
40,LC,120646,D,14,0,,1.57672,1.15232,0.16243,LARANJA,895,,1,2021
41,LC,86515,B,24,0,,2.19688,0.92018,0.10506,LARANJA,895,,1,2021
42,LC,118073,C,24,0,,1.68791,0.79504,0.13105,LARANJA,895,,1,2021
43,LC,86462,D,20,0,,2.38262,0.23283,0.11832,LARANJA,895,,1,2021
44,LC,15069,B,1,0,,1.77244,0.23114,0.00953,LARANJA,895,,1,2021
45,LC,120165,D,25,0,,2.9592,0.57101,0.16401,LARANJA,895,,1,2021
1,LC,118145,A,5,0,,2.57602,0.57464,0.19619,LARANJA,895,0,1,2021
2,LC,81488,B,5,0,,3.48892,0.84356,0.12705,LARANJA,896,0,1,2021
3,LC,63712,B,6,0,,2.528,1.55393,0.29354,LARANJA,896,0,1,2021
4,LC,111852,C,7,0,,3.02127,0.71646,0.18997,LARANJA,896,0,1,2021
5,LC,118292,A,8,0,,1.86272,0.34935,0.27244,LARANJA,896,0,1,2021
1,LC,117572,E,5,0,,2.02578,1.05526,0.05391,LARANJA,896,1,1,2021
2,LC,85244,A,5,0,,3.01335,0.18654,0.26635,LARANJA,896,1,1,2021
3,LC,118223,A,6,0,,2.81886,-0.37712,0.19554,LARANJA,896,1,1,2021
4,LC,112042,C,7,0,,2.00076,0.26863,0.0789,LARANJA,896,1,1,2021
5,LC,89505,A,8,0,,1.49099,1.12765,0.17633,LARANJA,896,1,1,2021
6,LC,60547,E,17,0,,2.313,-0.344,0.186,LARANJA,896,,1,2021
7,LC,120639,D,29,0,,2.45537,0.7477,0.10142,LARANJA,896,,1,2021
8,LC,86594,C,23,0,,2.2723,1.56986,0.20724,LARANJA,896,,1,2021
9,LC,118231,A,25,0,,1.42609,-0.65267,0.00765,LARANJA,896,,1,2021
10,LC,118250,C,17,0,,1.91893,0.83254,0.0852,LARANJA,896,,1,2021
11,LC,37831,D,16,0,,0.66145,1.56218,0.00747,LARANJA,896,,1,2021
12,LC,118293,C,10,0,,0.80105,2.47968,0.05719,LARANJA,896,,1,2021
13,LC,118205,A,11,0,,1.01454,0.06185,0.06182,LARANJA,896,,1,2021
14,LC,120375,D,19,0,,2.39615,1.63316,0.20335,LARANJA,896,,1,2021
15,LC,18745,A,4,0,,2.3308,1.6301,0.13047,LARANJA,896,,1,2021
16,LC,118307,E,12,0,,1.77642,1.2354,0.10529,LARANJA,896,,1,2021
17,LC,119763,B,14,0,,3.83474,0.4663,0.21265,LARANJA,896,,1,2021
18,LC,118240,B,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,LARANJA,896,,1,2021
19,LC,118279,B,16,0,,3.09031,2.70264,0.06863,LARANJA,896,,1,2021
20,LC,118269,D,18,0,,0.88199,2.40855,0.2075,LARANJA,896,,1,2021
21,LC,15105,E,12,0,,1.54517,1.71461,0.23079,LARANJA,896,,1,2021
22,LC,120627,B,28,0,,1.99613,1.20044,0.05794,LARANJA,896,,1,2021
23,LC,120560,B,13,0,,1.99754,2.27789,0.292,LARANJA,896,,1,2021
24,LC,120643,A,23,0,,2.94256,0.17547,0.22258,LARANJA,896,,1,2021
25,LC,118302,C,16,0,,1.4717,2.17279,0.19556,LARANJA,896,,1,2021
26,LC,97519,E,18,0,,2.39514,-0.22063,0.05035,LARANJA,896,,1,2021
27,LC,68920,A,20,0,,0.96148,-0.66104,0.01713,LARANJA,896,,1,2021
28,LC,118201,D,2,0,,0.79399,-0.42733,0.23668,LARANJA,896,,1,2021
29,LC,118251,C,21,0,,0.27414,4.27494,0.08273,LARANJA,896,,1,2021
30,LC,120342,E,3,0,,1.58638,1.45518,0.22273,LARANJA,896,,1,2021
31,LC,120340,B,21,0,,0.5311,0.41917,0.23722,LARANJA,896,,1,2021
32,LC,39441,D,17,0,,1.19989,0.74738,0.0877,LARANJA,896,,1,2021
33,LC,120623,D,30,0,,1.58074,1.24997,0.12025,LARANJA,896,,1,2021
34,LC,83331,A,22,0,,2.89764,0.57674,0.16815,LARANJA,896,,1,2021
35,LC,96262,C,23,0,,2.71876,0.24855,0.1477,LARANJA,896,,1,2021
36,LC,120154,E,27,0,,2.51375,1.26329,0.13472,LARANJA,896,,1,2021
37,LC,120170,E,9,0,,1.9866,1.65243,0.11374,LARANJA,896,,1,2021
38,LC,31981,D,12,0,,2.08211,0.59859,0.17197,LARANJA,896,,1,2021
39,LC,118218,D,9,0,,2.68787,0.62089,0.26778,LARANJA,896,,1,2021
40,LC,120646,D,14,0,,1.57672,1.15232,0.16243,LARANJA,896,,1,2021
41,LC,86515,B,24,0,,2.19688,0.92018,0.10506,LARANJA,896,,1,2021
42,LC,118073,C,24,0,,1.68791,0.79504,0.13105,LARANJA,896,,1,2021
43,LC,86462,D,20,0,,2.38262,0.23283,0.11832,LARANJA,896,,1,2021
44,LC,15069,B,1,0,,1.77244,0.23114,0.00953,LARANJA,896,,1,2021
45,LC,120165,D,25,0,,2.9592,0.57101,0.16401,LARANJA,896,,1,2021
1,LC,118145,A,5,0,,2.57602,0.57464,0.19619,LARANJA,896,0,1,2021
2,LC,81488,B,5,0,,3.48892,0.84356,0.12705,VERDE,897,0,1,2021
3,LC,63712,B,6,0,,2.528,1.55393,0.29354,VERDE,897,0,1,2021
4,LC,111852,C,7,0,,3.02127,0.71646,0.18997,VERDE,897,0,1,2021
5,LC,118292,A,8,0,,1.86272,0.34935,0.27244,VERDE,897,0,1,2021
1,LC,117572,E,5,0,,2.02578,1.05526,0.05391,VERDE,897,1,1,2021
2,LC,85244,A,5,0,,3.01335,0.18654,0.26635,VERDE,897,1,1,2021
3,LC,118223,A,6,0,,2.81886,-0.37712,0.19554,VERDE,897,1,1,2021
4,LC,112042,C,7,0,,2.00076,0.26863,0.0789,VERDE,897,1,1,2021
5,LC,8219,A,6,0,,3.00041,0.50581,0.1447,VERDE,897,1,1,2021
6,LC,60547,E,17,0,,2.313,-0.344,0.186,VERDE,897,,1,2021
7,LC,120639,D,29,0,,2.45537,0.7477,0.10142,VERDE,897,,1,2021
8,LC,67643,A,2,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,VERDE,897,,1,2021
9,LC,118231,A,25,0,,1.42609,-0.65267,0.00765,VERDE,897,,1,2021
10,LC,118250,C,17,0,,1.91893,0.83254,0.0852,VERDE,897,,1,2021
11,LC,37831,D,16,0,,0.66145,1.56218,0.00747,VERDE,897,,1,2021
12,LC,118293,C,10,0,,0.80105,2.47968,0.05719,VERDE,897,,1,2021
13,LC,118205,A,11,0,,1.01454,0.06185,0.06182,VERDE,897,,1,2021
14,LC,120375,D,19,0,,2.39615,1.63316,0.20335,VERDE,897,,1,2021
15,LC,18745,A,4,0,,2.3308,1.6301,0.13047,VERDE,897,,1,2021
16,LC,118307,E,12,0,,1.77642,1.2354,0.10529,VERDE,897,,1,2021
17,LC,119763,B,14,0,,3.83474,0.4663,0.21265,VERDE,897,,1,2021
18,LC,118240,B,15,1,N�o permitiu a converg�ncia do algoritmo de estima��o da TRI,,,,VERDE,897,,1,2021
19,LC,118279,B,16,0,,3.09031,2.70264,0.06863,VERDE,897,,1,2021
20,LC,118269,D,18,0,,0.88199,2.40855,0.2075,VERDE,897,,1,2021
21,LC,15105,E,12,0,,1.54517,1.71461,0.23079,VERDE,897,,1,2021
22,LC,120627,B,28,0,,1.99613,1.20044,0.05794,VERDE,897,,1,2021
23,LC,120560,B,13,0,,1.99754,2.27789,0.292,VERDE,897,,1,2021
24,LC,120643,A,23,0,,2.94256,0.17547,0.22258,VERDE,897,,1,2021
25,LC,118302,C,16,0,,1.4717,2.17279,0.19556,VERDE,897,,1,2021
26,LC,97519,E,18,0,,2.39514,-0.22063,0.05035,VERDE,897,,1,2021
27,LC,68920,A,20,0,,0.96148,-0.66104,0.01713,VERDE,897,,1,2021
28,LC,118201,D,2,0,,0.79399,-0.42733,0.23668,VERDE,897,,1,2021
29,LC,118251,C,21,0,,0.27414,4.27494,0.08273,VERDE,897,,1,2021
30,LC,120342,E,3,0,,1.58638,1.45518,0.22273,VERDE,897,,1,2021
31,LC,120340,B,21,0,,0.5311,0.41917,0.23722,VERDE,897,,1,2021
32,LC,39441,D,17,0,,1.19989,0.74738,0.0877,VERDE,897,,1,2021
33,LC,120623,D,30,0,,1.58074,1.24997,0.12025,VERDE,897,,1,2021
34,LC,83331,A,22,0,,2.89764,0.57674,0.16815,VERDE,897,,1,2021
35,LC,96262,C,23,0,,2.71876,0.24855,0.1477,VERDE,897,,1,2021
36,LC,120154,E,27,0,,2.51375,1.26329,0.13472,VERDE,897,,1,2021
37,LC,120170,E,9,0,,1.9866,1.65243,0.11374,VERDE,897,,1,2021
38,LC,31981,D,12,0,,2.08211,0.59859,0.17197,VERDE,897,,1,2021
39,LC,118218,D,9,0,,2.68787,0.62089,0.26778,VERDE,897,,1,2021
40,LC,112159,E,17,0,,3.10595,0.45876,0.05057,VERDE,897,,1,2021
41,LC,86515,B,24,0,,2.19688,0.92018,0.10506,VERDE,897,,1,2021
42,LC,118073,C,24,0,,1.68791,0.79504,0.13105,VERDE,897,,1,2021
43,LC,118234,B,17,0,,3.20388,1.47874,0.13114,VERDE,897,,1,2021
44,LC,15069,B,1,0,,1.77244,0.23114,0.00953,VERDE,897,,1,2021
45,LC,120165,D,25,0,,2.9592,0.57101,0.16401,VERDE,897,,1,2021
1,LC,118145,A,5,0,,2.57602,0.57464,0.19619,VERDE,897,0,1,2021
25,LC,111898,B,3,0,,1.67195,1.2542,0.22338,AZUL,969,,,2021
26,LC,120647,D,28,0,,3.11212,0.62405,0.20494,AZUL,969,,,2021
27,LC,120649,A,29,0,,2.24442,0.51708,0.11092,AZUL,969,,,2021
28,LC,119736,B,25,0,,1.23603,0.56456,0.2089,AZUL,969,,,2021
